,Text,sentiment
254,"  Not exactly true. Her net worth was $114,662,521 in 2019. The median net worth of House members at the time was $489,510.
Some of Pelosi’s largest assets include:
$46.5 million in real estate
$15.375 million in Apple stock
$15.8 million in electronics manufacturing and equipment",neg
255,Where Will Apple Stock Be in 1 Year? (Yahoo! Finance: Company NewsConfusion ,pos
256,"MAN CITY V EVERTON : A screenshot or photo of a Mobile Ticket will not work on the turnstiles or grant you access to the stadium.  

The Mobile Ticket must be downloaded into your Apple Wallet or Google Pay app mobile_phone",neg
257, apple watch cellular purchased in usa can I import it to India and does it work fine without any problem?,pos
258,I’m a work on my jumper crunching numbers like sit ups bussed some plays up in apple had some merch had to print up,neg
259,"I experienced to be a Financial advisor (MarchConfusion, promoted last June, had my 1st Apple Tablet, meet new people, biggest savings so far, invested to 2 things, been to a concert (for freeConfusion, receive my biggest salary increase (bukod syempre yung PromotionConfusion and many more 3",neg
260," Honestly I have more trouble with androids UI, just finding what things do, although it’s barely any more of an inconvenience than apple’s. (This has been a problem on stock Google Pixel OS, Stock Samsung OS, LineageOS, and GraphineOSConfusion (These are all skins of androidConfusion",neg
261,"About to prepare for the night by rolling a special J for after work…gonna be a cross of, Durban Poison Hash, Apple Fritter, a strain i forgot the name of face_with_tears_of_joyrolling_on_the_floor_laughing, Galactic Runtz, Cheetah Piss and Blueberry headband drooling_facedrooling_facedrooling_facedrooling_face definitely gonna make sure the night ends good smiling_face_with_smiling_eyesrelieved_face",pos
262, Buy Apple stock,neu
263, In hindsight...... I should have bought stock in Apple many years back,pos
264,Where will Apple’s stock be in 1 year?  ,pos
265,Marketwatch: ‘Apple is this year’s biggest stock-market loser.’ ,pos
266,  I already have a 2TB apple cloud plan so I think I might do it. FYI I work in the hearing industry most people over 50 have a hearing loss. Have you had a test?,neg
267,Happy New Year Frens! Here is my new year’s eve. Work work work learn learn learn collision collision collision   #roli     #NFTCommunity ,pos
268,Apple is that company I’ll want to work for in the nearest future,neg
269,Stock Market Shakes Off Winter Gloom; Tesla Short Squeeze; Apple Tries To Bounce Off Bear Market Low  #stockmarket #stocks #finance #news,neg
270,"  too bad for ya, justin

selling old apples not gonna work well

unfortunately,
1.4 billions ppl support the gov plus the chinese descendants, mixed, chinese supporter

whether u like it or not, just accept it",pos
271, Would love to see Apple support Cordova team adding M1 support for Cordova also. Couldn't believe it didn't work...,pos
272,"Today I managed to work on the onboarding screens of  I'm also going to make them skippable -  thinking about building an #iCloud first version (keeping the API on hold for a whileConfusion to offer #apple users the experience they deserve, natively.

#buildinpublic #ios ",pos
273,"last pub of the year and it's with the beloved renaissance review! this team has been such a pleasure to work with, i'm so happy to have new versions of ""good lord, green apple"" and ""self-portrait as empty mirror"" out! ",neg
274, Amazon Apple Stock,neu
275,  You look at the stock price and you think you can compare? You know Apple trades around the same price but is a 2 trillion dollar company.,neg
276, twice in two weeks I’ve had my money returned for a present. Purchased a Apple Watch and it was in stock at Blackburn- when it was ready to collect they informed they don’t have it in stock. Purchased again and same thing happened today. Shocking customer service.,neg
277," A glass of water before your next coffee. 
No sugar in coffee/tea.
Limiting breakfast to a couple of eggs. 
Don’t stock snacks at home; best avoidance. 
Feel like having a snack, have a banana/apple.",neg
278,"Today, if you pay 300 Kshs for kilo of apples in the supermarket only about 3 Kshs actually cover the farm-work used to get it there. Why is that, Mr. President  Sir ?   ",neg
279," Here's an apple, how disgusting that it is not a banana. Want to tell us more about how you know nothing about how taxes work Lloyd?",neg
280,want an apple? or all of them? too much work.,pos
281," //Oh, that is awful– Do you think there is a backup on the cloud? I have no idea how apple devices work.",neg
282, Buy apple stock,neu
283,  I like how you pretend to work for Apple,neg
284, EarPods are hard to find in UK - low stock in amazon / John Lewis only found one in an Apple Store Happy_face_smiley,neg
285,Where Will Apple Stock Be in 1 Year?  #news #stocks #stockmarketnews,pos
286, I urge developers to move some opensource projects to gitlab ( especially swift/objc related ones Confusion but keep some on github.  I think apple should do this especially to say to China sure you want it blocked fine but our engineers share work only on gitlab.,neg
287,Where Will Apple Stock Be in 1 Year? | The Motley Fool - ,neu
288,Where Will Apple Stock Be in 1 Year? - The Motley Fool  #stocks #news,neu
289,"   Same thing here but I use Edge. I also have Spotify, Discord, work chatter.",pos
290,Where Will Apple Stock Be in 1 Year? ,neg
291,"Whataburger blessed me after work with free hash browns, an apple pie, and upgrade on my fries. folded_hands needed this, today was rough. ",pos
292,"#Other
#RetailWholesale #FinancialMarkets #Earnings #Technology 
#Neutral
$NFLX $AAPL $SPOT $AMZN 
2022/12/31 19:25
Where Will Apple Stock Be in 1 Year?
",neg
293,$AAPL NEW ARTICLE : Where Will Apple Stock Be in 1 Year?  Get all the latest $AAPL related news here :  ,pos
294,Where Will Apple Stock Be in 1 Year? - The Motley Fool  ,neu
295," In July '23 the rubber hits the roaTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry My trilogy Drysau Ceudodol will launch. As of today, it is on pre-order at Apple, Kobo, and BN.
Now the real work begins: find readers.",pos
296,"   AConfusion I myself am open to Pakistan and Afghanistan merging, or at least some sort of open-borders union. I think it’s a fantastic idea, and can be made to work, eventually.

BConfusion Pakistan is much bigger than Afghanistan. Israel and Palestine were similarly sized. Apples and oranges.",neg
297, It is so clear that apple is a company where management believes in the company it work for. Buffett picked well.,neg
298,"Due to Supply Issues With The iPhone 14 Pro, Apple's Stock Fell to An 18-Month Low this Week

#Applesstockfelltoan18monthlowthisweek #DuetosupplyissueswiththeiPhone14Pro #DuetoSupplyIssuesWithTheiPhone14ProApplesStockFelltoAn1...
",pos
299, Wouldn't the apple pencil work through the paper if you just positioned paper on top of your ipad screen?,pos
300,"  It depends for me, sometimes I like hitting 'work mode' on the apple watch and knowing no devices will bother me!",pos
301,"  Thanks! I had tried this before. Now I tried it again, but it still doesn’t work. I guess we just have to wait for an official solution, either from Meta or Apple’s side.",neg
302,     True. But you are comparing apples to peaches. I drive a Tesla in Germany and can use all chargers. But 90% of the other chargers are 11kW or so. Too many don't work. All have difficult pricing and payment methods. You need at least 3 apps to find all. You can't  compare to Tesla,neg
303,"I can not change a line of code, run an XCode program again, and it goes from working to not working.

Not even asking for much from Apple. Can y’all just make your software work deterministically?",neg
304,"   I currently don’t have a vpn on this phone, I suspect it would work though. I think the issue with Private Relay is in the way it works, (which is different to a VPNConfusion and Sky TV Broadband not liking it. ",neg
305," hi, what’s happened to the Apple TV deal? The link I received doesn’t work after a purchase I made.",neg
306,  Easiest is probably via Apple Music - although we make more money if you buy it from us direct and don't mind taking a zip file of mp3s on your desktop and exporting them to a music player or Dropbox. Links to both at  - let me know of any don't work!,pos
307,"#Xiaomi, as their next product, should launch Quality HeadPhones with Noise Cancelling Mic for Calls (for Work  EntertainmentConfusion. #Bose QC 45/#Apple #AirPod Max CompetitorConfusion with Honest Pricing.sparkles
  #XiaomiCommunity",pos
308,"   I’ll break it down for you. Apple cares about profit  stock price. They don’t care about the environment. They give you less (no chargerConfusion while you pay the same or more for the phone. Like only getting 11 donuts for the same $ that used to get you 12. Enhanced profits, get it?",neg
309, You enjoy the apple pie and I am going to work. It is morning here.,neg
310,"Leather Watch Band 38mm 40mm 42mm 44mm is Compatible with Apple Watch, Band for Iwatch, Watch Accessories Work with Apple Wat I5HSSQW

 ",pos
311," And Apple, it’s some nasty work going on",neg
312,"Later on in the day Nolvoid makes a snack for Virgil
A cute bear shaped sandwich
Fruit shaped hearts and stars and with apple juice
Giving it to him as he does his homework

red_circle:""Thank you daddy""

Virgil smiles while going back to work, Jackal sighs",neg
313," They can’t get a little phone to work 100% between updates, a car would be a disaster. Unless Musk is next Apple CEO.",pos
314,"#Google #META #Microsoft and #apple may set another round of #layoffs , around 25,000 combined numbers are expected across LOB and geo locations.
#recession",neg
315,"  Yes. Once your customers are in the same country as the business and the list of countries is very limited Stripe does make sense. 
But not for worldwide or anything beyond USA and EU.

Apple / Google work fine on web and desktop.",pos
316,    Does Kracken offer these services? How does this all work to link up the exchange and Apple Pay for those who are not that technical. A video on You Tube would be helpful explaining the procedure for beginners.,neg
317,   How does this work,pos
318,    Your comments prove how much you know about Katie Hobbs and bigotry. Katie Hobbs is twice convicted for bigotry! Holding mock slave auctions and insulting people of color who work with her. How ya like them apples libtard! Do us Arizonans a favor and don't claim to speak for us.,neg
319," If you were a teacher, then economics and maths passed you by:
1. Cost base. Apples  Pears?
2. In which year was your salary based upon?
3. From your base salary to December 2022 what has been the change in inflation? 
4. Were you single or married when you were a teacher?",neg
320,"  Try to reconnect apple pencil from ipad, mb this will work",pos
321, hi. I admire your work. I have podcasts on Apple Podcasts. LOVE love! By John Papageorgiou. Let’s stop hunger that kills. ,pos
322,  Yes ofcourse Apple in US already removed Sim Slot from iPhones. It just bring back old Days when Keypad phones in India comes with inbuilt Network Connection which is Similar to today's E-Sim but With Paper Work thumbs_up Nothing New. History Repeating itself smiling_face_with_open_mouth_&_cold_sweat .,pos
323,"Equality has improved while nothing has been better? Nasdaq is down 35% from a year ago. Meta (formerly FacebookConfusion stock is down 65%, Apple is down 30%, Amazon is down 51%, Netflix is down 52%, and Google is down 39%.",neg
324,"$AAPL #AAPL I feel sorry for you if you see those candles on 12 and 6 months frames, and you're still bullish on Apple stock. IMO, if #APPLE stock goes up to $145/$150 (which I doubtConfusion, it would be a great price to sell and then wait for it to go down to $60/$70 range ",neg
325,on the verge of breaking up with apple WHY ARE YOU MAKING ME DO SO MYCH WORK,neg
326,Apple iPhone X available in stock. Swaps and top ups allowed. Call/Whatsappbackhand_index_pointing_rightmedium-light_skin_tone0708575088/0789902638 ,neg
327,InstArt is now available on the  App Store after my ~2 years of work!  #indiedeveloper #indiedev #ios #Apple #art #instagram #viral #Everyone,neg
328," my man
around SF
dates were expected to cost $300+++
and that was in 2012 dollars
$700+ after Hamilton came out

ubers
dinner
drinks
Hamilton tickets

and that's just to take a *bite* at the apple, to *maybe* get in at #5 or #6, to *start* to work your way up the ladder",neg
329,This man put a work out on his Apple watched while he tore my guts up. Why he burned almost 500 calories in a 30 min workout tired_facetired_facetired_face🫠🫠🫠,neg
330,"Hosted a friend for dinner last night. Fennel is my favourite vegetable so I made us this fennel and apple tarte tatin, with a peach, pistachio and arugula salad. I also made a pavlova for dessert. I’ll be taking this long weekend to work on my novel and…  ",neg
331,"  It does. macOS didn't always work the way it does now. Apple gradually migrated the system to work in a similar way to phones. 

I'm a dev and Windows now makes me uncomfortable",neg
332,"Hoglin farm went well last night.

Tonight ... scary night? Maybe. My FIRST ancient city raid for swift sneak  apples in the 600-ish day hardcore world. Then we'll work on the quarry and gathering materials for the megabase work to start soon. 

 ",pos
333,"   - I am selling stock for taxes
- I am selling stock to save free speech
- I am selling stock to save Twitter
- Tesla will be worth more than Aramco and apple combined,then he sells stock the next week 

Never listen to the #1 shareholder of any company. They have their own agenda",neg
334,"He never took a break from work and wanted to travel when he retired. When I quit my job, he bought me an Apple Pencil engraved with “live life two_hearts”. When it arrived, he called 5 times to make sure there were two hearts and not one. I laughed but nothing explains him more.",neg
335, I was on one of your fan pages they were trying to give me 1 of your phones but wanted me to buy a $200 iTunes card so they could send it to me and make it work it sounds like they scam to me I was led to believe you came out with your own phone to get away from applé,neg
336, -really disappointing as #iPhone12 is sold with faulty receivers. It’s a pain to stand in long queue of Icare which only has 2 technicians at hand in each center  restricted work timings with such standards not sure how Apple is planning to gain trust on the brand,neg
337,Happy New Year 2023. Wishing all of you will have a very good trading year . The home work of APPLE  MSFT: ,pos
338," Yes it has been used to raise awareness. There are many interviews you can find online. Check out the one with Ebro on Apple Music.

One of the main goals of my life is to promote Haitian culture to the world.

And I work on projects because I love them, never because of money.",neg
339,"somebody got me an apple watch  i started working out more, tried to get more sleep,  i b on it at work sometimes loudly_crying_face",pos
340,"This is a simple soup made with basic fall ingredients: pumpkin; apple; onion; garlic; and vegetable stock or broth.
",neg
341, Daughter wanted Pros with the noise cancellation but at £250 it’s a bit steep. But then I found the Beats Studio ones which have NC and cost £150 and are owned and made by Apple so work with your phone in the exact same way as the ear buds.,neg
342,"What's happening with the stock markets, here's a final update for 2022

This Week Covers
- Week That Was In The Markets
- How Things Look Like For the SP 500
- Bellwether stocks and forecasts - Apple, Microsoft, Amazon, Meta 
- More Stocks- Costco, PayP…",neg
343,"NEW ALBUM: Reesie Woods album “Ego Off, Soul On” Schyler is the Producer, Engineer, and Master Mixer on this work. Performed Beats too. Check it out. 

Apple Link:  ",neg
344,   I was one of the first to purchase the initial stock offerings for Apple and Microsoft…,neg
345,"Crown Hill Contemporary DADU by live-work-play #ArchinectProjects camera_with_flash Cindy Apple  

Project details at  ",pos
346,iPhones are straight trash. Having one as a work phone is less awesome than having no work phone at all. Every time I have to use it to do literally anything I’m reminded why I’m not an Apple customer anymore.,neg
347,"Prayer for Today
Heavenly Father, thank You for the work You're doing in my life. I stand in awe of You. What others regard as worthless, You see as the apple of Your eye. Your Word never returns to You void. In Jesus' Name, Amen.folded_hands",pos
348,"Sorry apple india in india it will not works cause , no job , no salary no business no commitment from government a specific grade peoples are pocketing huge number of money sobpleaee leave India like Vodafone does or you will be I'm mess situation 

",pos
349,Apple's Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues - MacRumors ,pos
350,"#Apple $AAPL Last 6 months Daily #StockMovement Line #Chart
Max downward movement was -5.87%
Max upward movement was 8.9%
Stock majorly moved between -2.02% and 2.04%
Start #investing in #GlobalStocks at  
#Investor ",pos
351,  is signtunes the same as an apple developer membership? or how does that work?,neg
352,"  It's an old Apple term. They used to have two levels of pressure detected. It was tricky to the users who didn't realize it existed and wondered why certain things didn't work the same.

It's replaced with long press.",neg
353," That's me the first time I saw Beksiński's work. Literally did not want to pursue painting because how could I ever measure up?

Happened again when I saw Mœbius' simple line art that was more expressive than anything I could imagine at that point  sharp enough to peel an apple",neg
354, Definitely the Sony xm4s! Much better sound quality and they fold up with a better protective carrying case. And the xm4s are less expensive and work with apple and android devices,pos
355," Nancy Pelosi has a net worth of $120 million. Pelosi's drastic growth, from an initial $21.7 million in 2009, is attributed to stock gains and smart investments. Her husband reported raking in $1 million to $5 million in 2010 from a sale of Apple stocks.",neg
356,"Biggest tech stock losses in 2022:

Apple:        -$851 billion (-27Drunk_or_confused
Amazon     -$832 b (-50Drunk_or_confused
Microsoft: -$728 b (-28Drunk_or_confused
Tesla:         -$677 b (-65Drunk_or_confused
Meta:         -$465 b (-64Drunk_or_confused
Nvidia        -$376 b  (-50Drunk_or_confused
PayPal       -$141 b  (-63Drunk_or_confused
Netflix:      -$138 b  (-52Drunk_or_confused",neu
357," I use a screen cleaning fluid and a microfiber cloth (the one you use for specs should work but Apple also sells one at only $19

",neg
358,i’m really tryna get this apple music karaoke thing to work loudly_crying_face,pos
359, Buy Apple stock,neu
360, I am an Apple bigot LOL but respect the choices of others. For a 3  year project I had to work daily with an IBM laptop and learned the ropes. In another project I had my Mac but put Parallels on it to run Windows because their Excel was better. My phone changed when 1st  iphone,neg
361, I don’t have that patience anymore I work very hard to afford convenience no matter what and if I can afford Apple Music for so many years it only makes sense to make a R3 switch,neg
362,It’s the fucking last day of the year what the fuck my Apple Pencil needs to work rn so I can have a good drawing to leave off 2022,neg
363,"  The Bad Apples did this. The Catholic church always fed, educated and tended the sick. Some even gave their lives for this with no salary. Only a few we know about, but today I found another unsung heroine: 
1st school for Black kids funded by donors.",pos
364," I also came back to clash after a while, if you go on an device which has the same apple ID as the device you had cr on, it should work. Another thing you can do is reinstall cr on the device that you used to play on, and it should have your progress saved.",neg
365,"Gideon: ""Recently, whistleblowers' work demands have expanded. They said they are doing stress testing on some existing systems, like Amazon's website and the Apple app store.""
Bill: ""So CSRQ will be integrated into more things than we were expecting?"" ",neg
366," Thanks for those additional details. Please continue to work with us via secure chat or phone to resolve this. If it's only happening with a single device, and your other devices aren't having this problem, you may also want to contact Apple Support. -Matt",neg
367,"5.
He can't, he don't know how, he may end up peeling apples and cutting them into petals, he may end up cleaning the entire work area to deal with stress..",neg
368,apple needs to stop producing 14 normy and 14 pluses and solely produce pro phones. stop wasting everyone's time and give us stock of the stuff we actually want ,neg
369," 100% fruit juice is the best! If you have any apple or orange juice, those will work. Coconut water also works, and so do sports drinks or pedialyte. Just whatever you may have already should help give your body what you need thumbs_up",pos
370," npc hmm... npc you haven't seen how they work... in the full version, baby, we smoke gibbons, we punch in the noses... if we need it, we get the fuck out of the body... we hit the sour apple and only listen to what you have to say... the jokes are over  some time ago. And if we..",neg
371,"whether we reached 15M in 24 hours or not just know that you all did well. 

be proud of yourselves! we done better than guerrilla comeback. keep up the good work this whole week. keep streaming on YouTube, Spotify, Apple Music, lady_beetle, etc. 

LET’S DO OUR BEST!! be consistent 🫶",pos
372,"Failing majorly  Went to Apple store yesterday to buy a stock computer. A 30 minute wait to see a rep. So, bought online with courier delivery promised today within 2 hour window. No delivery, no communication, no computer. This has to hurt the brand.",pos
373," Leaving Windows  Android for Apple Products, 
just simply because how far Apple is in terms of 
being behind the Competition,  how much work 
would be needed to catch up,  unlike Linux, 
Apple is just too Simular to Windows already, 
that just leaping to Linux is more ideal.",neg
374,Do you think  should share some of the revenue they earn from (PRODUCTConfusion red sales to make the standard of living for Congo residents more sustainable and a healthier place to work?,neg
375,"In a recent episode of The New Way We Work, we discuss how some common missteps can undermine the work many people do to improve their management skills. (sponsored by  
Apple podcasts: 
Spotify: ",neg
376,"tomorrow’s Ol’ Crimson Hat Drop Details:

red_heart️‍fire 10 AM MT // SAT DEC 31
red_heart️‍fire LIMITED STOCK
red_heart️‍fire NO RESERVED CARTS
red_heart️‍fire APPLE PAY = SLOWER
 TRANSACTIONS

red_heart️‍fire PREMIUM 5 PANEL HAT
red_heart️‍fire CUSTOM EMBROIDERY
red_heart️‍fire SHIP IN 2/3 WEEKS

shop on ",neu
377,   can you imagine riding  ole pete riding that bike to work in that  blizzard  getting buried as the snow plow drives by,neg
378, Buy Apple Stock,neg
379,"So the schedule I’m trying to aim for is one week I’ll try to work on and upload a video for YouTube (maybe 2 depending on the lengthConfusion and the other week I’ll spend working away on Bad Apple. 

This way I can try and consistently make YouTube videos and write at the same time",neg
380,Showed my grandma how to get free Apple Music now she telling me I need to work for apple face_with_tears_of_joyloudly_crying_faceloudly_crying_faceloudly_crying_faceGirl,pos
381,"     yeah, it could work both ways for him, so gambling on him makes more sense, while kante doesn't have as much time anymore. hence why their cases are different and shouldn't be compared as apple to apple like how the original comment stated.",neg
382,So has anyone ever gotten a walkie talkie Apple Watch invite to work? No? Same.,pos
383,Question for any #TwitchStreamers who use #Apple computers to stream: are you able to get discord voice chat to work on OBS studio so people in your chat can hear your discord friends while streaming?,neg
384, If I could restart when I actually was 6 and have all the knowledge I have now I would take red pill.  Put all my allowance in Apple stock and then Amazon stock and move to Bali when the world goes to shit,neg
385,$300 for a bottle of crown apple is sick work face_with_tears_of_joy,neg
386,   He’s married  has a family. Most politicians are. Are you saying that being married with kids makes you unfit for govt work?,pos
387, Buy Apple stock,neu
388," The compilers on Catalina work just fine! And so they do on EVERY OTHER ""obsolete"" OS X. 

There is no reason whatsoever to follow whatever new and stupid policies Apple invents (I have no time for them eitherConfusion. And anyone with the most casual sense of history here knows that…",neg
389,ICYMI: Surprise! Apple is 2022’s ‘biggest stock-market loser.’  by David Snow,pos
390,"Wtf is it with the apple chargers, ive somehow managed to break three in the span of like 5 months just with my phone falling to the floor causing the actual plug-in part to bend slightly and break. They work so good but this quality is ass",neg
391, It definitely does. You work at Apple??,pos
392,"Bell  Howell Apple II+ is looking like a computer again! Installed the correct crystal, cleaned the board good, installed the keyboard encoder and cable, and it’s ready to work! #VintageApple ",neg
393,  We need to get Apple TV right?   I’m a little Confused as to how this will work. Will just not be local broadcast teams for the games?,neg
394," Some thoughts

Stock price 6 mths:
Apple: +0.25%
ForTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry +2.74%
SP500: +0.37%
Tesla: -45.80% !!

BUT P/E ratios:
Apple: 21.1
ForTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry 6.76
SP500: 19.97
Tesla: 37.64 !!

Lost my nerve  sold half my Tesla stock when P/E  100

Tesla still optimistically priced? 

Ford under priced?",pos
395,"NEW PODCAST AVAILABLE

The Stock Market Is Stupidly Overvalued With Mark Spiegel

Check Out Lead-Lag Live On Spotify, Apple Podcasts, Google Podcasts, Amazon Music, And More

#investing #stocks #economy $SPX

Click:  ",neu
396, do they work on apple devices??,neu
397," 

Maybe I'm reading the data wrong, but she looks long on Apple stock to me.",pos
398,"But it's dangerous work. Trying to get to you, too. And I think if I didn't have to kill. Kill, kill, kill, kill, kill myself doing it. Maybe I wouldn't think so much of you - Fiona Apple",neg
399,"Everyone talks about the downsides of Covid, but what about the upsides?

Increased adoption of:

- QR Codes
- Apple Pay
- Zoom
- Bidets
- Remote work

What am I missing?",pos
400,FUCK apple chargers. the bullshit when they only work at a certain angle makes me so mad like pls ur 80 dollars,neg
401,"Apple Down 25%, Meta 65%, Amazon 49% As Tech Stocks Hit Rough Patch In 2022: 4 Factors That Could Work In Sector's Favor In 2023  #entrepreneur #invest #financialfreedom #bhfyp #blockchain",pos
402,"  I love canada! Medical insurance, kilometers instead of miles etc. I also love hockey, but my biggest dream was to live in San Francisco once, so I will do everything it takes to live my dream Happy_face_or_smiley I also want to work at Apple‘s HQ",neg
403, Women do not go towards the more physical jobs and on avg does not work as many hours as men....nothing wrong with that just compare apples to apples plz,pos
404,  My nvidia shield remote has a chime I can trigger for 30 sec at a time to help find it. Really wish it could trigger the vibrate too. Wish Apple Remote supported that as well as be able to work on Wi-Fi not just Bluetooth.,pos
405,Apple's Stock Hit 18-Month Low This Week Amid iPhone 14 Pro Supply Issues ,pos
406,"Stock Market Says Hello to Santa; Tesla, Apple, Disney cheer troubled investors


#BusinessNews ",neg
407, Your partner work at Apple TV?,pos
408,"Can you imagine that you need to pay %x of royalties to Apple if want to sell your $AAPL stocks? Ofc NFT is not stock, but enforce loyalty in NFTs is just as ridiculous as paying loyalties for stocks.",neg
409, Buy Apple stock,neu
410, Does it though?  I use XL on a Mac for work and a lot of my favorite short cut key strokes don't work and neither does the quick parts gallery.,neg
411, ma'am...this is my mom's phone...i have no clue how to work it and neither does she...androids you just wipe and call it a day. apple needs eleventeen different ids and passwords that she don't know in the exact order... ,neg
412, Buy Apple Stock,neg
413, You work at Apple? You must be ,pos
414,Why do the string apple headphones work so much better than AirPods. So annoying,pos
415,   Apple Stock is an iSheep’s ECG,neu
416,"From what I’ve found so far digging through Apple Music, 

He has work under: 

DJ Rels
Monk Hughes
The Last Electro-Acoustic Space Jazz  Percussion Ensemble
Jackson Conti 
Yesterday’s New Quintet 

each alias provides a different genre. it’s some next level shit, man.",neg
417,"   They work best with other Apple products. That was always part of the draw. There's some restrictions texting with Android, and they also inserted trojans into OS updates to depricate the batteries in iPhones to force users to buy new phones. So, there's that.",pos
418,  Swiping seems like a lot of work?,neg
419, Buy Apple stock.,pos
420,"Been so busy for all month… had surgery and barely recovered then went straight to work… worked my ass OFF… so spoiling myself with the new iPhone, AirPods and waiting on my Apple ultra watch… time to do things for ME",pos
421,"  All things work when revenue is hard up and right. When that softens and you need to maintain the largest val on the planet, you start to seek growth on the lower parts of the IS, to the chagrin of future growth. Classic PE/supply chain mgmt style. Mr Tim Apple, lookin at you sir",pos
422,Spotted today at work: BIG wild turkeys in a tree eating fermented crab apples (me  birds were in warm house; you can hear the chikums talking in vid.Confusion Whelan alert called when he saw them; so jazzed I got to see this! ,neg
423,"      Quick question: 
Is selling your music (madeindreamsConfusion online through stuff like bandcamp, spotify, apple music etc, considered client work? 
(asking for a friend. eyesflushed_faceConfusion",pos
424, Buy apple stock,neu
425,"Southwest, Tesla, Coinbase, Apple, and More Stock Market Movers Friday

More news about $AAPL on #TickerTick ",neg
426," Direct link to ABC
- Apple News doesn’t work for everybody
",neu
427,"Apple's Mac mini with 16GB RAM, 512GB SSD is back in stock for $999  #Apple",pos
428,"Remember, no matter if you're in prison for life or work for Apple making iPhones for 5 cents an hour, to always focus on building your brand",pos
429,"Thinking about trading options or stock in Apple, Novo Nordisk, Microsoft, Taiwan Semiconductor, or Walt Disney? ",pos
430,  And? It’s a provable business and can do what it likes. If you don’t want an apple product that’s on you but don’t call out those who their products do work for.,neg
431," as a film director I am really impressed of how much quality you guys brought to the Apple content. Rather it’s an product commercial or just a simple video about privacy, you guys have nailed it. 

Really proud of the team. Hope one day get the change to work with you.",neg
432," I’ve seen people do a hybrid of all of it:
Twitch for the primary.
Replay recording on YouTube.
Clips on a secondary YouTube.
Audio Podcast on Apple. 
Several different revenue streams, but lots of editing and backend work.",pos
433,"2Confusion Severance Season 1, Apple+. Absolutely awesome science fiction. ""The plot follows Mark, an employee of Lumon Industries who agrees to a ""severance"" program in which his non-work memories are separated from his work memories.""",neg
434,"Hey  my awesome wife got me an iPhone 14, but your engineers can’t figure out how to make the new iOS work with the Apple Watch 3. 

You don’t have enough money to figure out how to make my watch receive notifications, and answer calls? Need me to venmo you

- Angry fan boy",neg
435, You own any apple stock now?,pos
436," Nope. 
Don’t like Apple ringtones. 
Silent for work , then got an Apple Watch. 
I no longer need the noise.",neg
437," You’ve convinced me, i’m gonna go buy $5 worth of Apple stock and tell everyone I have an ownership interest in apple lmao",pos
438, I don’t have a Monterey one on hand. Just a 13.1 I made at work and a 13.1 I made at home. Worst case scenario I’m just gonna Apple Configurator it. And I used Apple Configurator to get to 13.1. I had installed a bunch of testing software and junk so wiped it as I always have…,neg
439, Buy Apple stock,neu
440,    I’m at work where we sell phones. No phone includes the wall charger anymore. Everyone gives you a type c cable and that’s it. Samsung mocked Apple then did the exact same with the next year.,pos
441, It comes with the cord but no box. That cord didn’t work with my old box when I upgraded. They know what they are doing!!!!! Do better ,neg
442," I work in a bakery. One of my jobs is to make the apple cider donuts. They are made in a small enclosure inside the building, of course. Ventilation and all. Anyway, the ceiling part of the enclosure gets grease on it. It is stainless steel. Guess what we used to clean it…",neg
443,"not my phone not working, bullshit ass 13. Apple gonna hear my mouth tam fr, cause how the fuck my screen black and don't wanna work wtf",neg
444,"  Those who want to blame Elon and Twitter purchase for the stock price are still in denial phase. Once Apple drops below $100 you’ll see that it wasn’t Elon, it was inevitable. ",pos
445,Finally got home after renting a car to drive from NY to CO. Multiple cancelled flights. But downloaded the new FSD update and it is f***ing awesome. Visualization improved as well as FSD in general. Got my Apple Music going and sat back while the car drove me home from work!!!!,pos
446,"Apple's Mac mini with 16GB RAM, 512GB SSD is back in stock for $999  #Apple",pos
447,"Tune in to hear my latest podcast, Stock Picking In An Insane Market With Greg Harmon, and please like, retweet, and comment down below. Don't forget, you can always listen to Lead-Lag Live on Spotify, Apple, YouTube, and all your favorite platforms. ",neu
448, Yep I cooked bacon when I got home from work it missy with apples and rice for my breakfast tomorrow,neg
449,Ive officially gotten old I had to Google how to work the effing Apple Remote… this wouldn’t have been a problem if I had just gone to the game.,neg
450,I get asked this at work all day and as soon as I get home and load up twitter this is what I see smh. They want you to spend more money brother. And they’re all like that now not just apple,neg
451, Buy Apple stock,neu
452,  HK does a decent job of being local the cloud side is pretty much pure state-sync and the rules engine runs on a HomePod or Apple TV so can be fully disconnected. If you don't need that interop then these work really great locally. Just need some unified home-view dashboard.,neg
453,      the statement below is exactly what Trump said he would do. Something politicians don’t remotely understand. He upset their Apple Carts  they did not like it even a little bit. So they work hard daily to stop him!,neg
454,"  True, but if done correctly and successfully, a product that’s just as ubiquitous as a phone (a carConfusion could make apples stock double or triple in size… which I’m sure shareholders want.",neg
455," Appreciate the share, looks interesting. Unfortunately this doesn't work for those of us roaming around on our laptops and home computers. Only good for Apple and Google Play apps.",neg
456,Using The Apple iPhone Calculator Ap To Work Out A Percentage Of Somethi...  via ,neu
