,Text,sentiment
227,"PERSONAL ASSISTANT TO THE CEO, REMOTE | WORK FROM HOME

Requirements:

Significant executive support experience, including supporting C-level executives

Expert proficiency with Microsoft Office and desktop publishing software

We Offer:

Salary in USD

",neu
228,"VIRTUAL ASSISTANT, REMOTE | $950 MONTHLY | WORK FROM HOME

Requirements:

At least 2 years of previous work experience working with administrative tasks

Expertise with Microsoft Word, Excel, PowerPoint, Outlook/Gmail 

Apply backhand_index_pointing_down 

",neg
229,Maximize your productivity with easy-to-use Windows 11 multitasking tools built to work with the Microsoft apps you use every day. ,pos
230,Kick some myths about an imbalanced Work-Life as a Microsoft Dynamics 365 CRM User! crmsoftwareblog     #MSDyn365 #Dynamics365 #MicrosoftDynamics #WorklifeBalance #MapCRM #LocationIntelligence,neg
231,"Microsoft Stock: Buy, Sell, or Hold in 2023?  #news #stocks #stockmarketnews",neu
232,"Love this shot of the extremely high powered  Ingrid Galloway and Nina Rossi red_heart️firetropical_drink

Connect with them + like share comment and love their work!

Novotel Sydney on Darling Harbour Novotel Hotels Meetup Microsoft LinkedIn fireworks

#novotel #darlingharb…",pos
233,just had a heart attack bc I got an email on my work account  I thought it was gonna be another urgent red alert message from my supervisor but actually it was just.    that Microsoft viva thing,pos
234,"$MSFT NEW ARTICLE : Microsoft Stock: Buy, Sell, or Hold in 2023?  Get all the latest $MSFT related news here :  ",pos
235,"There are many programmers and writers. But why are these two people famous all over the world?

Because the technique that Bill Gates  J.K Rowling used to build Microsoft Company and the Harry Potter book series, is ""DEEP WORK"".

Which is very rare in people's work nowadays.",neg
236,"If you don't have the skill to do deep work, then

1000s of people will be ready to do this multitasking work at a cheaper cost than you,

due to OVERPOPULATION and UNEMPLOYMENT.

Bill Gates' Microsoft  J.K Rowling's series of Harry Potter are the most famous all over the world. ",neg
237,Kick some myths about an imbalanced Work-Life as a Microsoft Dynamics 365 CRM User!      #MSDyn365 #Dynamics365 #MicrosoftDynamics #WorklifeBalance #MapCRM #LocationIntelligence,neg
238,"Elon Musk, Microsoft and Broadcom spurred work for Big Law MA attorneys even as overall activity slumped to lows rivaling the pandemic’s early days. ",pos
239,"JOB OPPORTUNITY: D365 Test Manager
Salary: £75,000 per annum
Location: #UK #London

For details, please contact Kenny Finch on Kenny.Finch 

#Prodapta Microsoft #Microsoft #MicrosoftJobs #MicrosoftDynamics #D365 #Finance #NewOpportunity #Support #Cloud ",neu
240,"JOB OPPORTUNITY: D365 CE Functional Consultant
Salary: £68,000 per annum
Location: #Remote #UK #London

For details, please contact Kenny Finch on Kenny.Finch 

#Prodapta  #Microsoft #MicrosoftJobs #MicrosoftDynamics #D365 #ERP #CustomerEngagement #Cloud ",neu
241,"JOB OPPORTUNITY: D365 Test Manager
Salary: £75,000 per annum
Location: #UK #London

For details, please contact Kenny Finch on Kenny.Finch 

#Prodapta Microsoft #Microsoft #MicrosoftJobs #MicrosoftDynamics #D365 #Finance #NewOpportunity #Support #Cloud ",neu
242,Bless Microsoft Outlook autocorrect for stopping me sending 'weeekly' in a work email,neg
243,"""Mat what are your plans for 2023?""
...

Thanks Mr Hearn you've said it perfectly for me

#nocontexthearn #work #motivation #Microsoft #msft #MSFTAdvocate #MSDYN365 #dynamics365 #powerplatform #powerapps #Microsoft365 #azure #cloud #MicrosoftCloud #cloudsecurity #technology #tech",neg
244,"Are you looking for a #Magento 2 Microsoft #DynamicsNAV integration solution to ensure that products, stock and pricing are always correct in Magento 2? Read on to learn more ",pos
245,"The world’s most ubiquitous office software is available for life for $50: With the growing realization that Gen Z doesn’t understand how computer filing systems work, there’s never been a better time for Microsoft Office to have a resurgence. While…  ",neg
246,  PS Removing the LEFTConfusion function made it work properly.,neg
247," Took a chance on myself, paid out money I didn't have to better position myself into a career I wasn't aware I needed/wanted until then, made a ton of new connections + a few friends, rcvd 2 offers of employ (incl 1 from MicrosoftConfusion, which more than dbl'd my 15yr st gov salary.",neg
248, Take that money you were going to spend on college and buy stock in Apple and Microsoft and a few years later Tesla. Don't fall in love w Laura just F***k her a few times and walk away.,neg
249,"red_heart️Privileged for  and I to be featured in the  ""Year in Review"" for our work on ""5️⃣ Tips for Inclusive Product Design""


Enabled by our leaders:     #Diversity #microsoft",neg
250,$MSFU $MSFD Microsoft Single Stock Daily Leveraged  Inverse ETF Pairs $MSFU $MSFD for both sides of the trade! right_arrow️  ,neg
251,"Now we work before New Year Eve!

Open Box 13-inch Macbook Pro with Apple M1 Chip
8GB RAM
256SSD
8-Core CPU and 8-Core GPU
Retina Backlit Display with True Tone 
2560 by 1600 pixels
2 Year Warranty 

Free Sleeve Bag
Free Mouse
Microsoft Office 2021 installed

Kes. 135,000 ",neg
252,"DOTNET Framework, C#, Web API Core,
With solid Infra background, Strong understanding of servers, Active Directory.
To work on Microsoft Partners network and O365.
#dotnetjobs #hiring #chennaijobs ",pos
253,  I'm set to work with you in 2023.,pos
254, im set to work with you 2023.,pos
255," its owning if u don't claim it, does that make sense, Bill Gate stole Windows dos from India and it became his Microsoft empire, like how Zuckerburg stole Facebook from former Havard classmates and went on to steal source code from Myspace, HI5, friendstetter- own your work",neg
256,"  Microsoft was actually native by about 54 bill so chalk that up 200 
Real.
You take care of everybody 
Not onl_ 150,000 employees
But also all of google 
150,000 also
Qualcomm at 50,000
And I choose to work on this
My knowledge is like a bicycle.
You never forget 
Your my Bruder",neg
257,  Microsoft is not a growth stock and legacy car companies aren’t peers. Tesla is growing 40-50% annually. Show me another megacap with similar growth.,neg
258,  You said peers.  Car companies are peers.  Microsoft is a growth stock.  Tesla is barely growing,neg
259,"Love a good Christmas work party! Circa 2019 #NYC

#TechHasBenefits #EshaTheBlackWomanInTech #BlackTech #blackgirlsblog #blackgirlmagic #microinfluencer #computerscience #science #stem #microsoft #cloud #womeninbusiness #womenintech #BlackTechTwitter #lacefront #wig ",pos
260," Let’s go Xbox, Sony, Nintendo and gaming all around!! Love what games have become. No matter the company. Sony doesn’t prevent anything. Microsoft can spend $70 billion but can’t afford exclusivity? Companies stopped wanting to work with Xbox in 2011 hence why they buy their way.",neg
261,"Effective Time Management: Using Microsoft Outlook to Organize Your Work and Personal Life (Business SkillsConfusion J6ZNPZA

 ",neu
262,    #2DaysToFestivalOfMillions Very Very Very Nice Work DSS Volunteers Ko Microsoft's And Dr MSG Papa Ji Very Very Very Very Very Good Luck On The Very Very Very Very Good Mornings trophytrophyroseroseroseroserosefolded_handsrose #2DaysToFestivalOfMillions #2DaysToFestivalOfMillions ,pos
263,"  nah, he'll sell it before then, the way his tesla stock is going. His net worth is tightly bound to that. If Tesla were to drop to a more normal level such as $50 (comparable to GMConfusion,  he would have to sell twitter, and he would take whatever price Microsoft will pay.",neg
264,"  there's no we here. MUSK is running out of money because Tesla's stock is tanking. Eventually he won't be able to subsidize twitter and will have to sell it to someone who can (such as Microsoft, one of the logical ownersConfusion.",neg
265,"Here we go again with Microsoft security. GitHub Copilot is fun, but you gotta do the dirty work too. You can't win without defense and rebounding",neg
266,         Apple for privacy or at least attempting to. Microsoft for how critical it is for work.,neg
267,"Thinking about trading options or stock in Microsoft, NVIDIA, Apple, Netflix, or Coinbase Global? ",pos
268,"No one is being honest with us. The market has and will continue to tank in 2023. We are in a recession. Look at most every stock this year. zipper-mouth_faceroller_coaster

FOR 2022:
Google -39%
Amazon -50%
Microsoft -29%
Netflix -52%
Exxon +80%
GME -53%
Apple -27%
United Health +5%
Delta -16%
SP -19%",pos
269,"   Yes, but they do have Microsoft so they can afford to play the long game which is good for consumers.

In fact, so long as they stay in business, why would a consumer care how profitable they are, unless they are a stock investor?",neg
270,"if George Bernard Shaw could drop apostrophes from contractions bc it looked ugly  Sally Rooney can drop quotation marks from dialogues in her books  your manager at work can forgo capitalization (other than proper nounsConfusion on Microsoft teams chat, then why the hell can’t you?",neg
271, please make a computer that uses something other than Microsoft Windows or Apple.  They are too invasive and Windows has highjacked my virus protection.  Would Linux work?,neg
272,"  Bethesda had that deal in place before Microsoft acquired them. Microsoft claims that they’d rather develop their 1st parties than take on licensed deals, but given their manpower they might as well try and make it work by doing both.",pos
274,I'm so pissed. I've been having trouble getting my camera to work for a month. I even called Microsoft and they told me I had to update to Windows 11 which I found out was impossible. My headphones came unplugged and my camera started working. HOW ARE THE TWO RELATED!?,neg
276,  The real reason I'm not an Xbox fan use to work as a janitor for Microsoft they fired me cause I don't do windows.,neg
277,"       
This is the difference between google search results and bing search results.
Microsoft should work on their bing search engine to compete with google. ",neg
278,"  For pm? Yardi breeze but we use ld Microsoft apps to build some custom work flows for all the stuff YB sucks at (maintenance, leasing, AP automationConfusion",neg
279," All of US tech seems to be off kilter this year, not just in terms of stock price.  Apple's phone offerings were goofy, Nvidia's prices are whacked, Metaverse (lolConfusion, Microsoft sucks again this year, like every other year, Amazon unfocused.",neg
280," Halo Infinite is Halo 6 sadly pensive_face 
For those who say that the workers at 343i cear about Halo let me remind you Microsoft and 343i Frank O'Connor willingly hired people who hated Halo to work at 343i on Halo. Their word means nothing show me pruff that they truly cear about Halo!?",neg
281,"Loved getting this top selfie yesterday with rockstars Jingtao Hou Charu Malhotra glowing_starWinnie Newburnglowing_star  and Robert Vakili cocktail_glassred_heart️tropical_drink

CONNECT with them + love Novotel Sydney on Darling Harbour Meetup Microsoft LinkedIn and love your work!

#novotel #da…",neg
282,Do you work for Microsoft and/or Nintendo?,neg
283," watch the coffeezilla series man, It’s worth ur time and very simple to the average viewer.. The way I look at it is, false promises and logan put his name over a lot of other peoples work. Not to mention the animal art they spent millions of dollars on were just Microsoft Jpegs",neg
284,"Data at Work: Best practices for creating effective charts and information graphics in Microsoft Excel (Voices That MatterConfusion A9SXAQU

 ",pos
285," Important to specify for which software(sConfusion these key combos work.  In this case, Microsoft Office products.  If you're in say TextEdit on a Mac, nope!",neg
286,"Top 5 Most Mentioned Tickers in Fintwit now:
(AfterHoursConfusion

1. $TSLA Tesla +0.7%
2. $AAPL Apple -0.07%
3. $AMZN  -0.02%
4. $MSFT Microsoft -0.05%
5. $ARGreat_dismay Ardelyx +1.19%

Via - 

#fintwit #stocks #StockMarket #Stock",neg
287,"  Microsoft doesn't want to work for it. They have bottomless pockets, they want to buy success",neg
288,"Large NYC taxi fleet looking to hire a SECRETARY to work Monday-Friday
• Must be organized with a positive attitude
• Comfortable working in a fast paced environment 
• Knowledge of Microsoft Word and Excel is a must
• Must read, write and speak English well
+1(718Confusion786-6594 ",pos
289,"Large NYC taxi fleet looking to hire a SECRETARY to work Monday-Friday
• Must be organized with a positive attitude
• Comfortable working in a fast paced environment 
• Knowledge of Microsoft Word and Excel is a must
• Must read, write and speak English well
+1(718Confusion786-6594 ",pos
290," doing the lords work by talking to  /  VP to get this shit windows modern standby feature (ahem, bugConfusion fixed. face_with_open_mouth‍dashing_away",neg
291,When y’all gave me 100 of Microsoft stock $NastyNasAD,neg
292,"  So what you are saying is that we should invest in this great new startup called Microsoft? I hope they are in the stock market. I will go and check now. Will report back to you all what their stock symbol is, if I find it.",neg
293,  I googled before I posted and anything I could find didn’t work slightly_frowning_face,neg
294,@ work (especially microsoft teams middle_fingermedium-light_skin_toneConfusion,pos
295,And $AAPL market cap is up 173X since it's Dotcom peak and Microsoft 7X. With interest rates hiked at the fastest pace in over 40 years. And earnings declining. I fail to see how your comment in any way is a predictor of stock prices.,neg
296,"  I’ll have to look when I go home, I had to leave for work. I updated windows before I left so maybe that will work.",neg
297,Gotta love when Microsoft locks you out of all of your work accounts and not even IT can figure out how to get me back in,neg
298,"$MSFT Microsoft Corp.
evebitda high_voltage
From 2011-01-03 to 2022-12-28
EV/EBITDA(actualConfusion = 17.34x vs. EV/EBITDA(12yr avg.Confusion = 15.06x
#stock #finance #investor ",neu
299,"   Exactly, it’s not a weakness, it’s just a different operating system like Apple and Microsoft. Different brands, both work well.",neg
300,"Pen for Microsoft Surface Go 2 -10 5” Touchscreen (8GB RAM, 128GBConfusion Latest Model, Work with Microsoft Surface Laptop Touchscre JUDKB9H

 ",neg
301,"While I have your attention, can we add additional GIFs to Microsoft Teams? I’ve got a reputation to uphold at work and I’m running low on novel ones",pos
302,Learn how a GeoBusiness for #MicrosoftDynamics365 work order management solution can help your organization attain seamless real-time workflows between business systems and field service operations.  #Esri #ArcGIS #GIS #Microsoft #D365 #365,pos
303,"Saperstein's Top #stocks For 2023: Microsoft, Lockheed Martin And ... - Benzinga  ",neu
304,Xbroke players starting to realize that their consoles nothing but a side project to Microsoft that no one wants to work on anymore.,neg
305,"   Different case. FF is not a Sony game and it's not Sony who works on it

The Elder Scrolls is a Microsoft-owned game, which they will pay its full production, where their own employees/devs will work on (and if it fails, they are the ones who will suffer the full financial lossConfusion.",neg
306,    For some reason running every command with nolock doesn’t work right. Could you report this bug to Microsoft? OKTHXBIE!!!!,neg
307, I don't know why it didn't work either. It should. Hey  you suck!,neg
308,"And considering Bedrock's engine already works on Mac (MC Education EditionConfusion, it shouldn't be a big problem to get it to work. Almost six years and zero word from Mojang/Microsoft if they would port the game to Mac  Linux. Disappointing.",neg
309,"  Kekekek no he’s a Microsoft dev and just wanted to get a competing offer to extract more $$$ from bill gates

Got an offer from google and used that to convince Microsoft to double his total comp (for same workConfusion",neg
310,"communication and conflict resolution skills.
Demonstrated ability to onboard new employees and manage HR tasks
Proficient in Microsoft Office suite.
Having a legal background would be a plus.
Salary
N100,000 monthly

Method of Application
Interested and qualified candidates",neg
311,"   He turned the stock into a playground for day traders and hedge funds to manipulate the price. You don't see this type of volatility with Apple, Microsoft, Amazon, or any mega-cap company.",neg
312,"  I would love to have the option to work for   and turn things around for the better. Offline setup, Customizable Wallpaper/UI/Folders, and converting the physical disc to cartridge about the size of the NS cartridge.",neg
313,Check out this co-innovation between  and Microsoft to help make hybrid work easier. The new Post-itregistered app for Teams bridges the gap between the between the physical and digital worlds. #3Mer  ,pos
314," There are certain simplicities of Microsoft products that I miss, though I've been having to primarily use apple for all the things I do at work.",neg
315,"   It's just like with Windows.

Is the way the right click menus, start menu etc. work objectively good design? Probably not.

But everyone hates it when Microsoft makes changes, because that's how you expect things to work now and learning a new UI is annoying.",neg
316,"       “working just fine without him” is actually a lie.

Facebook/Google/Microsoft has laid off or is planning thousands of layoffs in 2022/2023 and Twitter somehow is able to keep 10k engineers in tact for the upcoming recession?

hilarious.",neg
317,"Save time and reduce repetitive tasks with SmartSort by EthoTech. Designed to work seamlessly with Microsoft Dynamics GP, SmartSort lets you quickly find info with custom views based on advanced sorting options. #MSDynGP #DynamicsGP It's FREE! Learn more:
 ",pos
318,"Companies with successful #agile transformations are 3X more likely to be top performers. 

Watch this video to learn how Microsoft 365 E5 can add value to your business and transform the way you work right_arrow️  ",pos
319,"Top positive and negative STOCK by newsred_triangle_pointed_downred_triangle_pointed_downrocketrocket

((Source:

#AMAZON #AMZN #TSLA #TESLA #GOOGLE #GOOGL #GOOG #IAU #IBM #AAAU #ORCL #MSFT #Microsoft #DGL #mysocialpulse ",neg
320,"Know all about the new updates given to Microsoft Excel and how they can expedite your work on the spreadsheets. 

",neg
321,"Hiring Alert!
If you know English, Microsoft Office and can work with diverse community groups, you are perfect for us. 
Open to Filing H-1B / H-1B Transfer.
Send CV to vipin or call 713-929-1906. Visit: 
#jobalerts #hiring #HiringAlert ",neg
322,"Microsoft is doing better with their operating systems, which work better, however they do not seem to be able to break into new markets that well. No earth shattering technology. At least they don't falter like Facebook.",neg
323,"What inspires you at work? How about collaborating easily anywhere on a large 14.4” Microsoft Surface Laptop Studio screen ​with 120Hz display, amazing Quad Omnisonictrade_mark sound and Studio Mics. That’s just the start. ",pos
324,"Save time and reduce repetitive tasks with SmartSort by EthoTech. Designed to work seamlessly with Microsoft Dynamics GP, SmartSort lets you quickly find info with custom views based on advanced sorting options. #MSDynGP #DynamicsGP It's FREE! Learn more:
 ",pos
325,Ready for your business applications and tools to seamlessly work together? See how Microsoft 365 makes productivity and collaboration simple. #SMBs #Microsoft365 #DoMoreWithLess ,neg
326,"Now any device can be a Cloud PC with Windows 365. Ready to make hybrid work, work? See how. #Windows365 #CloudPC #Microsoft ",neg
327,See how infrastructure provider  uses Microsoft cloud solutions and endpoint management to streamline their work while increasing security and customer satisfaction. #Windows #Microsoft 365 #HybridWork#customsoftware ,neg
328, A7: Work on the messaging to differentiate Microsoft 365 capabilities. Publicize  better so that individuals know about it. Increase the number of MVPs in the community to ensure broader reach. #collabtalk,neg
329,"(wccftechConfusion Former Treyarch Dev Talks Microsoft Activision-Blizzard Deal; We Would Daydream How it Might Affect Day-to-day Work

 ",neg
330," fwiw macs are expensive but seem to last longer for me, plus work wonderful if you’re already in the apple ecosystem.

Microsoft surface line is great too",neg
331,"Technology isn't only for work. It can help you make the most of your time so you can focus on what matters. Use the tips, Microsoft templates, and tools to get organized, plan events, and accomplish all you want and need to do.
#Mindware #Microsoft ",neg
332,"304....Computer, Software, Programme, Run,Ran, Application, Programming, Microsoft, MS Office, Office, #MS Paint,MS, Word, Microsoft Word,MS, Software, Design, Done, Run,For,Do, Hard, Work, Home,File,Open, Create, Run, User, Name,Login, Activity, shows, First, Sign,Up, ....256smiling_face_with_open_mouth",neg
333,  Microsoft is widely regarded as one of the best places to work.,neg
334," Oh my word. The person that wrote this is a professional, earning - I'm sure - a sizeable salary. Whoever you are: if you want ORTIA to be respected as a world-class airport, let's start with Microsoft Spellcheck.",neg
335,"snakenewspaper Microsoft Power BI and Python: Two Superpowers Combined

In this tutorial, you'll learn to install and configure Power BI to work with #python. Using Python, you'll import data, transform your dataset with pandas, and visualize it with Matplotlib ",pos
336,"Simplify IT management and reduce costs with Microsoft 365—all while empowering team members to work securely from anywhere, on any device. Sign up for our mailing list and see how Microsoft 365 can help you do more with less. #Microsoft365 #DoMoreWithLess ",neg
337,  Buying Exclusivity does not work for Microsoft Weirdly there's this backlash when Microsoft does it,neg
338,"Sir Jeremy Fleming, head of  talks with  about Microsoft's work to defend and protect Ukraine on BBC's Today Program (starts at 18:10Confusion. 

 

#Microsoft #Ukraine ",neg
339, It don’t mate I work for Microsoft,neg
340,"This is a great time to buy #Telsa stock. I screwed up when I sold my casino stocks in 2009 after they all hit rock bottom. If I had kept that stock? Wow! Same as Google, Apple or Microsoft. If you have $ in the bank and you won't need to fix the car or roof, buy-and-hold Tesla!",neg
341,"#ElonMusk, #Microsoft and #Broadcom spurred work for #BigLaw MA attorney ",neg
342,Microsoft teams is pure shit......half the time it doesn't work.,neg
343,"It was during these years that the likes of Apple and Microsoft reached $2 trillion valuations and Tesla, although a carmaker, saw a meteoric rise in its stock price.",neg
344,   Why are people liking this tweet? Gates doesn't work at Microsoft,neg
345,"   no it is all to do with licensing, it is a MAD CATZ stick, if it was affiliated with Sony or Microsoft then it would work as you want it to. But due to licensing they require you to have a controller which most have its just annoying, same how you can't play any ps5 game w/out 1",neg
346, A1: On the micro scale? Announcing that the Microsoft Authenticator app would no longer work on Apple Watch in 2023.  On the macro scale? I think it's largely the lack of talk about Windows Phone Wink_or_smirk #collabtalk,neg
347,Me doing the devil’s work telling people to do work stuff at work on the work computer they don’t pay for your Microsoft they don’t pay for your apple I will use what y’all provide,neg
348,"Microsoft Stock Analysis
#StockMarket #StocksInFocus #StocksToBuy        thread down_arrow️ ",neg
349," At this point, Microsoft Word and I regard each other with deep enmity. Word thinks I'm not concise and vulgar, and I think it's a prissy fucker with a stick up its ass. Still better than any work relationship I had while teaching.",neg
350,"My cat walked across my keyboard and somehow turned the touchpad off to my laptop!
This is the second time she has done that, the first time it resolved itself after a while and I’m not sure how!
Touchpad is turned on in settings but still doesn’t work!
Help! ",neg
351, The Microsoft monopoly at work,neg
352,"    If they could have changed, they would have doe that already. There's a reason Microsoft is consistently at the top or near the top of best places to work lists.",pos
353,$MSFT - Stock Market Sell-Off: Is Microsoft a Buy? ,neu
354,"Simplify IT management and reduce costs with Microsoft 365—all while empowering team members to work securely from anywhere, on any device. Sign up for our mailing list and see how Microsoft 365 can help you do more with less.  #Microsoft365 #DoMoreWithLes ",neg
355,"Top 5 Most Mentioned Tickers in Fintwit now:

1. $TSLA Tesla +8.33%
2. $AAPL Apple +3.32%
3. $AMZN  +2.70%
4. $ARGreat_dismay Ardelyx +1.96%
5. $MSFT Microsoft +2.70%

Via - 

#fintwit #stocks #StockMarket #Stock",neg
356,"    Actually, it was in 2014,  clearly Microsoft either didn't think they could do better than what Activision had already done, but Sony saw potential. Also, Insomniac was actually working with Xbox around the same time, too, but Sony asked them if they wanted to work together ",neg
357," If you are using Microsoft 365, you should use Sharepoint, it's gotten much better over the past decade. And all authorship records, group-based permission management, ACLs, etc, work like a charm thanks to the full directory-based identity management.",pos
358,"Now any device can be a Cloud PC with Windows 365. Ready to make hybrid work, work? See how. #Windows365 #CloudPC #Microsoft ",neg
359,using microsoft bing search engine at work,neg
360,"The Microsoft Store is a joke. Can’t even install, download, or play a game I bought. I’ve gone thru all methods of restoring and repairing, and the store doesn’t work. ",neg
361,"My sister works remotely and basically does her job through google products, and I have lawyers I work with that cannot get the gist of using another word processor that isn’t Microsoft office. #SaveWarriorNun",neg
362,#Options Flow Grid Update $MSFT #OptionsTrading #Microsoft Shares up_arrow️2.19% to $239.66 #OptionsFlow #Microsoft365 #stocks #stock #StockMarket #investing #Investment   ,neg
363,"In 2023, If you want jobs that most people don’t have? You need to do things most people won’t do.

Many job seekers tell me the same thing

“I want to work at Microsoft.”

“I want a job at a FAANG company.”

“I want in with the F500s”

When I ask them how they’re going about it?",neg
364,"Microsoft Lists was my unexpected useful work App of the year 2022

A great “building-block” application that leads to

• Better Data Collection
• Information Sharing 
• Robotic Process Automation
• Data sources for Biz Apps",neg
365,"Thinking about trading options or stock in Microsoft, NVIDIA, Apple, Netflix, or Coinbase Global?  #breakingnews",pos
366," It's also got plenty of feedback loops. People are like ""The XBox is coming out soon, I'll buy Microsoft"" but the XBox coming out was priced in ages ago by other people anticipating. Anticipating other people's responses is a huge part of short-term stock trends.",neg
367,"  LOL. Then you should say that to Sony as well. Sony tweeted this out as well and it takes both companies for this to work, not just Microsoft.",neg
368,"The best of both worlds: Hybrid Work, is here to stay. Explore #MicrosoftPlaces to optimize your #hybridwork experience with better connectivity and collaboration: 

#Microsoft #collaboration #digitalworkplace ",pos
369,"JOB OPPORTUNITY: D365 CRM Solution Architect
Salary: £85,000 per annum
Location: #Remote #UK #London

For details, please contact Anthony Bridge on Anthony.Bridge 

#Prodapta  #Microsoft #MicrosoftJobs #MicrosoftDynamics #CRM #Architect #Cloud ",neu
370,"Simplify IT management and reduce costs with Microsoft 365—all while empowering team members to work securely from anywhere, on any device. Sign up for our mailing list and see how Microsoft 365 can help you do more with less. #Microsoft365 #DoMoreWithLess ",neg
371,"Hi #Traders

last #video of 2022 bell

summary of a year of #markets face_screaming_in_fear
We'll take stock of #TESLA, #AMAZON, #APPLE, #MICROSOFT
Analysis on the #Dollar and #EURUSD
Overview on #Crypto and we will discover something interesting about #Bitcoin!

#trading",pos
372,I still use Internet Explorer at work. Fuck Microsoft Edge.,pos
373,"Happy Holidays everyone!!
What great way to close off work officially for 2022 and take forward new learnings in action in the new year 2023...
I’m happy to share that I’ve obtained a new certification: 'Microsoft CertifieTongue_sticking_out_cheeky_playful_or_blowing_a_raspberry Power Platform App Maker Assoc…",pos
374,"So my laptop updated my Microsoft Edge and logged me out of everything including Twitter. Can't remember the password and none of my emails or phone number work with it. I still have access on my phone, but I use my laptop for links. Might create a backup account later.",neg
375,"Elon Musk, Microsoft and Broadcom spurred work for Big Law MA attorneys even as overall activity slumped to lows rivaling the pandemic’s early days. ",pos
376,"   There’s a reason why Microsoft is in the top 5 best worldwide companies to work for. With 210,000 workers they have a better chance at coordinating the 10,000 Activision workers than they can on their own.

I’m really interested in why you think this is bad?",neg
377,Stock Market Sell-Off: Is Microsoft a Buy?  #news #stocks #stockmarketnews,neu
378,We can keep talking abt tech stock meltdown bt what can't take away from Google Microsoft is profit cagr.look at these graphs it's like typical bar graph presented in any graphics r demo of biz marketing.. study and own them at cheap valuation Google is available at PE of 17 ,pos
379,"    It wouldn't be a true monopoly since you have alternative companies offering the same services.  It's also how the giant tech companies work, they just go and buy the little guys.  Facebook bought IG, Google bought YouTube, Microsoft bought Skype.",pos
380,$MSFT - Stock Market Sell-Off: Is Microsoft a Buy? ,neu
381,"Fantastic #UX as usual from  After writing a bug report about a bug that caused me hours of lost work in  (as if it’s still 1990 face_with_tears_of_joyConfusion, and after logging in and submitting, I am faced with a this login screen. WHAT CREDENTIALS. 
time to switch IDE. ",neg
382,"#Other
#EconomyMonetary #FinancialMarkets #Earnings #Technology 
#SomewhatBullish
$ATVI $MSFT $NFLX $SNEJF $NTDOF 
2022/12/29 23:53
Stock Market Sell-Off: Is Microsoft a Buy?
",neg
383,$MSFT NEW ARTICLE : Stock Market Sell-Off: Is Microsoft a Buy?  Get all the latest $MSFT related news here :  ,neg
384,#StockMarket Sell-Off: Is Microsoft a Buy? - The Motley Fool  ,neu
385,"  Xbox can compete without Act/Blizzard. Microsoft is using revolutionizing as wording for trying buy out the market without putting in the work. Before this move, xbox has more studios than PS. Take 64 billion put into your current studios and make compelling games.",neg
386,"There are lots of research about the future of work out there. One of the most comprehensive research out there is the Future of Work Report by Microsoft. Check it out: 



9/11",neg
387,"""The private sector had played an important part in the conflict - whether it was satellite imagery from private providers, which could confirm troop build-ups, or the work of companies like Microsoft in providing cyber-defence for Ukraine.""

",neg
388," I did this. Then went to tech schools for Cisco, Microsoft server and a few other. I do pretty well. It is hard work with long hours and many weekends . Don’t let anyone tell you otherwise. But it pays well and is somewhat secure. BUT. I will never be promoted without a degree.",neg
389,  I’m set to work with you in 2023 chart_increasingbar_chart,pos
390,me trying to work with microsoft word.. wouldnt last a second in excel,neg
391,"Christian Segurado,  Manager and Microsoft MVP, speaks with  about his work with Microsoft technologies in mixed reality and AI, as well as his journey from sports to the Dynamics community. Read more or listen to the podcast:  ",pos
392,"Easy to rip on Greta, not so easy to rip on people like Dave Plummer, who lives off Microsoft stocks from having written the stuff you probably use at work every day. #autism #lowhangingfruit",neg
393,  I am set to work with you in 2023smiling_face_with_smiling_eyes,neg
394,"Are you protecting your frontline workers from burnout, work overload and anxiety? Read this backhand_index_pointing_downfrom  for answers.      #MicrosoftSecurity  ",neg
395,"   I always prefered Google Docs over Microsoft Office. I found Office to be quite clunky and bloated. Plus, when you work with remote teams, Google Docs becomes even more effective.",pos
396, Probably but not many - go look up nearly any tech stock including Microsoft and Google,pos
397," Also, windows has a heic update, so you can at least get thumbnails. It is a separate download from the microsoft website. ImageGlass and Affinity Photo will work with those files. For a company like Apple to have the support it offers on windows is baffling.",neg
398,"   it doesn't matter what ""good"" you see for other storefronts to have Gamepass. that's what Microsoft has said they've been wanting to work towards since Gamepass became a thing. Meanwhile you people bring up Linux, a completely unrelated issue, as evidence this deal is bad.",neg
399,"Long work hours have nothing to do with productivity and efficiency.

Microsoft Japan shifted to a four-day workweek and noticed a surprising 40% increase in productivity.

Here are a few hacks that can help get more done in less time.",neg
400,"If you are using Microsoft Office Interop (Excel AutomationConfusion, you may face some drawbacks. Today's article will show that you can replace this option to save time and optimize your work. Read it now at  

 #excelautomation #microsoftofficeinterop ",neg
401,"  Correction- only xbox controllers can work on Directx games lol, Microsoft are not stopping anyone from using Vulkan",neg
402,"RT ndbridge ""Work in the cloud, hybrid, or on-prem with Bridge Operator Console for Microsoft Office Communications. #MicrosoftTeams #Skype4B #Cisco  ",pos
403,"Now any device can be a Cloud PC with Windows 365. Ready to make hybrid work, work? See how. #Windows365 #CloudPC #Microsoft ",neg
404,"Work in the cloud, hybrid, or on-prem with Bridge Operator Console for Microsoft Office Communications. #MicrosoftTeams #Skype4B #Cisco  ",pos
